1000000,118.460034,116.095596,109.036303,101.908969,88.521829,75.372833,43.206273,9.083524,2.109283,0.306186,0.034021,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.945775,2.823717,2.850934,5.354856,5.259598,12.866624,13.649100,2.789696,0.721239,0.108866,0.013608,0.000000,0.000000,0.000000,0.000000,,43.007422
2000000,63.618686,60.522803,55.657845,49.602162,42.559880,32.761922,24.733040,16.380961,10.954661,7.195375,4.354648,2.500521,1.224745,0.663403,0.170103,0.051031,0.000000,0.000000,0.000000,,1.238353,1.945983,2.422273,2.816913,3.919183,3.211553,3.340832,2.170520,1.503714,1.136291,0.741651,0.510310,0.224537,0.197320,0.047629,,23.264877
3000000,55.555783,52.561962,48.445459,43.784625,38.239253,32.302643,26.944384,20.667568,15.887661,11.788168,8.267027,5.001041,2.993820,1.530931,0.714434,0.255155,0.102062,0.000000,0.000000,,1.197528,1.646601,1.864334,2.218149,2.374644,2.143303,2.510727,1.911963,1.639797,1.408456,1.306394,0.802888,0.585156,0.326599,0.183712,,19.903293
4000000,51.235155,47.969169,44.022770,40.059360,35.925846,31.792332,26.808302,22.759840,18.473233,14.543844,10.920641,7.348468,5.069082,2.959800,1.496910,0.663403,0.272166,0.000000,0.000000,,1.306394,1.578560,1.585364,1.653405,1.653405,1.993612,1.619385,1.714643,1.571756,1.449281,1.428869,0.911754,0.843713,0.585156,0.333403,,18.034196
5000000,48.445459,45.723804,41.777404,38.273273,34.769143,30.924805,27.352633,23.270150,19.527875,15.870651,12.349510,9.083524,6.259806,3.725265,2.143303,1.275776,0.476290,0.102062,0.000000,,1.088662,1.578560,1.401652,1.401652,1.537735,1.428869,1.632993,1.496910,1.462890,1.408456,1.306394,1.129487,1.013816,0.632785,0.347011,,17.050403
6000000,47.731025,45.111432,41.573280,38.069149,34.360894,30.822743,27.216550,23.576336,19.834061,15.921682,12.587654,9.389710,6.531972,4.184545,2.381448,1.122683,0.510310,0.153093,0.000000,,1.047837,1.415261,1.401652,1.483302,1.415261,1.442477,1.456085,1.496910,1.564952,1.333611,1.279178,1.143095,0.938971,0.721239,0.503506,,16.824506
7000000,47.731025,45.111432,41.573280,38.069149,34.360894,30.822743,27.216550,23.576336,19.834061,15.921682,12.587654,9.389710,6.531972,4.184545,2.381448,1.122683,0.510310,0.153093,0.000000,,1.047837,1.415261,1.401652,1.483302,1.415261,1.442477,1.456085,1.496910,1.564952,1.333611,1.279178,1.143095,0.938971,0.721239,0.503506,,16.823995
8000000,47.731025,45.111432,41.573280,38.069149,34.292853,30.822743,27.250571,23.576336,19.834061,15.921682,12.553634,9.338679,6.565993,4.133514,2.415469,1.173714,0.510310,0.153093,0.000000,,1.047837,1.415261,1.401652,1.510519,1.388044,1.428869,1.469694,1.496910,1.564952,1.347219,1.285982,1.109074,0.972992,0.687218,0.496702,,16.822294
9000000,47.731025,45.111432,41.573280,38.069149,34.292853,30.822743,27.250571,23.576336,19.834061,15.921682,12.553634,9.338679,6.565993,4.133514,2.415469,1.173714,0.510310,0.153093,0.000000,,1.047837,1.415261,1.401652,1.510519,1.388044,1.428869,1.469694,1.496910,1.564952,1.347219,1.285982,1.109074,0.972992,0.687218,0.496702,,16.822379
10000000,47.356797,44.907307,41.471218,38.171211,34.462956,30.516557,27.080467,23.321181,19.800040,16.380961,12.927861,9.440741,6.838158,4.337638,2.279386,1.275776,0.612372,0.102062,0.000000,,0.979796,1.374436,1.320003,1.483302,1.578560,1.374436,1.503714,1.408456,1.367632,1.381240,1.394848,1.041033,1.000208,0.823301,0.401444,,16.742516
