1000000,163.244867,163.136001,162.700536,161.992906,159.434550,155.297634,148.330197,139.212653,128.081084,109.982079,85.895432,34.047904,21.392208,0.081650,0.000000,0.000000,0.000000,0.000000,0.000000,,0.043546,0.174186,0.283052,1.023342,1.654766,2.786975,3.647018,4.452628,7.239602,9.634659,20.739011,5.062278,8.524223,0.032660,0.000000,,260.409352
2000000,162.700536,162.401154,161.013110,158.318671,154.372272,146.887720,137.933475,124.515716,108.702901,89.569666,72.341590,45.233906,25.093659,5.552176,2.068458,0.000000,0.000000,0.000000,0.000000,,0.119753,0.555218,1.077775,1.578560,2.993821,3.581698,5.367104,6.325126,7.653294,6.891230,10.843074,8.056099,7.816593,1.393487,0.827383,,242.228996
3000000,162.210638,160.686511,158.073722,153.746291,148.058032,140.845646,128.462116,117.003948,95.584524,77.485518,55.630628,36.905642,14.315905,7.430118,2.721655,0.653197,0.000000,0.000000,0.000000,,0.609651,1.045116,1.730973,2.275304,2.884954,4.953412,4.583267,8.567770,7.239602,8.741956,7.489995,9.035895,2.754315,1.883385,0.827383,,229.026391
4000000,161.230842,158.890219,154.916603,150.398655,142.505856,133.415528,121.603545,103.776705,88.344921,71.525093,47.247931,29.557173,16.493229,10.124557,5.007845,2.204541,0.598764,0.000000,0.000000,,0.936249,1.589447,1.807179,3.157120,3.636131,4.724793,7.130736,6.172714,6.727931,9.710865,7.076303,5.225578,2.547469,2.046685,1.121322,,219.596713
5000000,159.488983,156.114131,151.705050,145.744625,138.096775,126.638607,114.037344,102.388661,82.030682,67.524261,49.751853,38.456985,23.188501,13.145594,7.620634,3.674234,1.524127,0.163299,0.000000,,1.349941,1.763632,2.384170,3.059140,4.583267,5.040505,4.659473,8.143192,5.802568,7.108963,4.517947,6.107394,4.017163,2.209984,1.578560,,211.632198
6000000,157.148360,153.338043,147.840300,141.008946,132.218000,123.699220,111.315689,96.346587,81.105319,63.523428,46.866899,35.517598,23.732832,16.248280,9.525792,5.960424,2.503923,0.734847,0.054433,,1.524127,2.199097,2.732542,3.516378,3.407512,4.953412,5.987641,6.096507,7.032757,6.662611,4.539721,4.713906,2.993820,2.688995,1.426147,,204.841785
7000000,154.372272,149.745458,144.574314,137.742960,128.516549,118.147044,106.797742,94.223696,78.764696,64.176625,49.479688,39.926679,26.400053,18.697770,12.301881,7.511768,3.755884,1.551343,0.217732,,1.850725,2.068458,2.732542,3.690564,4.147802,4.539721,5.029618,6.183600,5.835228,5.878775,3.821204,5.410650,3.080913,2.558356,1.916045,,198.675072
8000000,151.378451,146.724421,141.417194,135.211820,126.121493,116.024153,102.987425,90.141214,77.131703,63.931676,50.296184,38.865233,28.087480,20.494062,14.261472,9.553009,5.606609,2.449489,0.925363,,1.861612,2.122891,2.482149,3.636131,4.038936,5.214691,5.138485,5.203804,5.280011,5.454197,4.572380,4.311102,3.037367,2.493036,1.883385,,193.050187
9000000,148.275764,143.703384,138.477806,131.537586,123.127672,113.329714,100.701235,89.161418,77.022836,66.381165,52.691241,40.089978,29.285008,22.045405,16.384363,11.594250,7.294035,3.755884,1.306394,,1.828952,2.090231,2.776088,3.363966,3.919183,5.051392,4.615927,4.855433,4.256668,5.475970,5.040505,4.321988,2.895841,2.264417,1.916045,,187.792521
10000000,145.717409,140.682347,135.211820,129.169746,120.678183,110.798575,101.953196,89.243067,76.315206,64.666523,52.854540,41.886270,31.952230,24.004997,18.071789,13.553842,8.491564,5.062278,2.503923,,2.014025,2.188211,2.416830,3.396625,3.951843,3.538152,5.084052,5.171145,4.659473,4.724793,4.387308,3.973616,3.178893,2.373283,1.807179,,182.961658
