1000000,163.299300,163.299300,163.299300,163.299300,163.299300,163.299300,162.936413,162.074555,160.849810,158.536404,152.957011,145.472460,135.629141,122.610558,109.410531,87.229043,52.618663,21.637157,11.793838,,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.145155,0.344743,0.489898,0.925363,2.231757,2.993821,3.937328,5.207433,5.280011,8.872595,,263.575359
2000000,163.208578,163.299300,163.208578,163.299300,163.027134,162.754969,161.847751,159.897231,156.132275,151.187935,142.796166,134.858005,118.936324,100.020821,85.187801,60.965072,41.641321,21.773240,10.342289,,-0.036289,0.036289,-0.036289,0.108866,0.108866,0.362887,0.780208,1.505982,1.977736,3.356708,3.175264,6.368673,7.566201,5.933208,9.689092,,251.477169
3000000,163.299300,163.163217,163.208578,163.163217,162.936413,161.802390,160.033314,156.086914,151.686905,143.703384,133.270373,122.202309,106.416710,92.944518,74.754791,56.474341,38.284614,22.589737,16.783539,,0.054433,-0.018144,0.018144,0.090722,0.453609,0.707630,1.578560,1.760004,3.193409,4.173204,4.427225,6.314240,5.388877,7.275891,7.312180,,244.126866
4000000,163.299300,163.163217,163.299300,163.163217,162.301360,160.305479,156.767328,151.460101,144.247715,137.171412,126.556958,114.445593,100.429069,85.323884,66.589826,49.534121,38.103170,27.488715,23.134068,,0.054433,-0.054433,0.054433,0.344743,0.798352,1.415261,2.122891,2.884954,2.830521,4.245782,4.844546,5.606609,6.042074,7.493623,6.822282,,238.747391
5000000,163.117856,163.299300,163.208578,162.754969,161.121976,157.311659,153.138455,147.513701,141.072451,132.408516,123.109528,109.954862,97.707414,82.602229,68.041375,55.249596,42.911427,32.795943,28.033046,,-0.072577,0.036289,0.181444,0.653197,1.524127,1.669282,2.249901,2.576500,3.465574,3.719595,5.261866,4.898979,6.042074,5.824342,5.116711,,234.527754
6000000,163.299300,163.299300,163.208578,161.938472,159.126096,155.134335,150.326078,143.567301,137.080690,129.142530,117.575496,105.328049,93.352766,85.459967,67.406322,54.569183,44.725864,37.422756,32.478416,,0.000000,0.036289,0.508042,1.124951,1.596704,1.923303,2.703511,2.594644,3.175264,4.626813,4.898979,4.790113,3.157120,7.221458,5.134856,,230.862633
7000000,163.299300,163.163217,162.664247,160.441562,157.402381,152.548763,147.150814,141.526060,133.179651,125.196130,115.307450,102.606393,93.443488,80.152740,68.494984,58.107334,48.082572,41.777404,37.195952,,0.054433,0.199588,0.889074,1.215673,1.941447,2.159180,2.249901,3.338563,3.193409,3.955472,5.080423,3.665162,5.316299,4.663102,4.155060,,227.796627
8000000,163.208578,163.027134,161.938472,158.944652,155.043613,150.371439,144.701324,138.804405,131.002327,123.971385,112.222908,102.334228,90.812555,77.839333,70.309421,60.012493,51.530001,45.043390,41.006269,,0.072577,0.435465,1.197528,1.560416,1.868870,2.268046,2.358768,3.120831,2.812377,4.699391,3.955472,4.608669,5.189289,3.011965,4.118771,,225.066765
9000000,163.117856,162.754969,161.484863,157.719907,153.229176,148.058032,142.796166,137.307495,129.006447,122.338392,110.771358,100.429069,91.356886,80.833153,68.948593,61.101155,54.251656,47.901128,44.362976,,0.145155,0.508042,1.505982,1.796292,2.068458,2.104747,2.195468,3.320419,2.667222,4.626813,4.136916,3.628873,4.209493,4.753824,3.138975,,222.804101
10000000,163.117856,162.210638,159.942592,155.406500,151.686905,146.697204,140.891007,135.674502,127.282732,118.391993,110.045584,99.884738,90.812555,80.152740,71.035196,63.686727,56.882589,50.894948,47.356797,,0.362887,0.907218,1.814437,1.487838,1.995880,2.322479,2.086602,3.356708,3.556296,3.338563,4.064338,3.628873,4.263926,3.647018,2.939387,,220.699478
11000000,162.936413,161.802390,158.491043,154.453921,150.144634,144.928129,139.076571,132.816764,124.651799,117.303331,108.321869,99.204325,90.358946,82.193981,72.305301,64.367141,59.332079,54.297017,50.078452,,0.453609,1.324539,1.614849,1.723715,2.086602,2.340623,2.503923,3.265986,2.939387,3.592585,3.647018,3.538151,3.265986,3.955472,3.175264,,218.826217
12000000,162.664247,160.849810,157.583824,153.229176,147.695145,143.159053,138.350796,131.728102,124.470355,115.670338,107.777538,96.890918,89.905337,82.466146,73.666129,67.905292,60.783628,57.018672,52.800107,,0.725775,1.306394,1.741859,2.213613,1.814437,1.923303,2.649078,2.903099,3.520007,3.157120,4.354648,2.794232,2.975676,3.520007,2.304335,,217.168729
13000000,162.392082,159.625066,155.769388,152.004432,147.332257,141.934308,135.810585,129.278612,122.837362,115.398172,107.323929,98.251745,90.903277,84.235222,75.026956,68.313541,63.958892,58.787748,55.521762,,1.106806,1.542271,1.505982,1.868870,2.159180,2.449489,2.612789,2.576500,2.975676,3.229697,3.628873,2.939387,2.667222,3.683306,2.685366,,215.607365
14000000,162.029194,159.080735,154.317838,150.371439,145.427099,139.348736,133.996148,127.237371,121.567257,114.445593,107.051763,97.979580,89.633171,82.874395,77.022836,69.946534,65.501164,60.828989,57.336199,,1.179384,1.905159,1.578560,1.977736,2.431345,2.141035,2.703511,2.268046,2.848666,2.957532,3.628873,3.338563,2.703511,2.340623,2.830521,,214.097960
15000000,161.303420,157.992073,154.045673,148.058032,143.612662,139.484819,132.453877,126.420875,120.297151,113.629096,106.779598,98.115663,90.903277,84.235222,77.385724,71.579527,67.043435,63.006313,59.332079,,1.324539,1.578560,2.395056,1.778148,1.651137,2.812377,2.413201,2.449490,2.667222,2.739799,3.465574,2.884954,2.667222,2.739799,2.322479,,212.788596
16000000,160.124036,156.359080,152.321958,147.377618,143.159053,137.715743,131.818824,125.604378,119.027045,111.996103,105.055883,97.571332,90.449668,85.596050,78.565108,73.348602,68.767150,65.183637,61.146516,,1.505982,1.614849,1.977736,1.687426,2.177324,2.358768,2.485778,2.630933,2.812377,2.776088,2.993820,2.848666,1.941447,2.812377,2.086602,,211.566841
17000000,158.853930,155.270418,150.688965,146.288956,141.979669,135.674502,130.730162,125.060047,118.482714,111.996103,106.598154,98.387828,92.264104,85.596050,79.563048,74.845512,70.400143,66.680548,62.507343,,1.433405,1.832581,1.760004,1.723715,2.522067,1.977736,2.268046,2.630933,2.594644,2.159180,3.284130,2.449490,2.667222,2.413201,1.887014,,210.398488
18000000,158.037434,154.181756,149.872469,144.928129,140.346676,134.721922,129.822943,123.018806,117.575496,111.451772,105.418770,98.659994,92.445548,86.412546,81.649650,76.886754,71.670248,67.497044,64.140336,,1.542271,1.723715,1.977736,1.832581,2.249901,1.959592,2.721655,2.177324,2.449490,2.413201,2.703511,2.485778,2.413201,1.905158,1.905159,,209.315867
19000000,157.311659,152.820928,148.420919,143.431218,139.076571,133.769343,129.550778,124.107468,116.577556,111.315690,103.876499,98.659994,92.264104,86.956877,82.375425,77.839333,73.666129,69.266120,65.319720,,1.796292,1.760004,1.995880,1.741859,2.122891,1.687426,2.177324,3.011965,2.104747,2.975676,2.086602,2.558356,2.122891,1.832581,1.814437,,208.365020
20000000,155.769388,151.324018,147.785866,143.295136,138.441518,133.088929,128.008507,122.610558,116.849721,110.090945,103.967221,98.932159,92.536270,87.637291,83.282643,78.927995,74.754791,70.490865,66.861991,,1.778148,1.415261,1.796292,1.941447,2.141035,2.032169,2.159180,2.304335,2.703511,2.449489,2.014025,2.558356,1.959592,1.741859,1.741859,,207.433946
21000000,155.406500,151.187935,147.422979,143.431218,137.625021,131.047688,125.740461,121.657978,115.761059,110.363110,104.692996,98.523911,93.624932,88.589870,84.280583,79.880574,76.024896,71.443444,67.769210,,1.687426,1.505982,1.596704,2.322479,2.630933,2.122891,1.632993,2.358768,2.159180,2.268046,2.467634,1.959592,2.014025,1.723715,1.760004,,206.731058
22000000,154.862169,150.779687,147.332257,140.845646,136.536359,130.775523,125.196130,119.480654,115.488894,109.682697,104.330108,99.476490,94.622872,89.270284,85.187801,81.105319,76.750671,72.396023,68.948593,,1.632993,1.378972,2.594644,1.723715,2.304335,2.231757,2.286190,1.596704,2.322479,2.141035,1.941447,1.941447,2.141035,1.632993,1.632993,,206.043469
23000000,154.136395,149.418859,145.154933,140.573481,135.810585,130.639440,124.923964,120.161068,114.581676,109.410531,104.420830,99.476490,95.348647,90.086780,85.732132,81.241402,77.385724,73.756850,70.218699,,1.887014,1.705570,1.832581,1.905158,2.068458,2.286190,1.905158,2.231757,2.068458,1.995880,1.977736,1.651137,2.104747,1.741859,1.796292,,205.251385
