1000000,163.231259,163.197238,161.190017,155.338459,143.771425,123.699220,101.585773,74.607368,17.894882,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.013608,0.802888,2.340623,4.626813,8.028882,8.845379,10.791362,22.684994,7.157953,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,76.329155
2000000,163.061155,162.482803,158.570424,149.010611,138.600281,115.993534,94.951739,65.013534,29.768102,7.297437,3.946400,1.530931,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.231341,1.564952,3.823925,4.164132,9.042699,8.416718,11.975282,14.098173,8.988266,1.340415,0.966188,0.612372,0.000000,0.000000,0.000000,,72.227068
3000000,162.618886,160.696717,155.508563,145.183284,129.754902,111.757958,85.119760,60.931051,28.237171,9.644865,1.530931,0.102062,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.768868,2.075262,4.130111,6.171353,7.198777,10.655279,9.675484,13.077552,7.436922,3.245574,0.571548,0.040825,0.000000,0.000000,0.000000,,68.696741
4000000,162.006514,158.961662,151.596183,141.764205,127.815723,104.256397,73.280561,40.722763,30.516557,14.441782,1.769076,0.204124,0.034021,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.217941,2.946192,3.932791,5.579393,9.423730,12.390334,13.023119,4.082483,6.429910,5.069082,0.625981,0.068041,0.013608,0.000000,0.000000,,65.670048
5000000,161.190017,156.614235,147.921949,136.661102,119.752820,104.001242,73.110457,54.858359,22.181488,11.379920,1.803096,0.357217,0.034021,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.830313,3.476914,4.504339,6.763313,6.300631,12.356314,7.300840,13.070748,4.320627,3.830729,0.578352,0.129279,0.013608,0.000000,0.000000,,63.061724
6000000,160.101355,153.960621,144.894108,130.639440,114.615696,95.121842,72.634168,43.835656,21.024785,9.083524,5.205165,0.510310,0.034021,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,2.456294,3.626605,5.701867,6.409498,7.797542,8.995070,11.519405,9.124348,4.776505,1.551343,1.877942,0.190516,0.013608,0.000000,0.000000,,60.862372
7000000,158.332280,151.919380,141.934308,128.087888,110.805379,92.876477,63.278479,43.733594,22.249530,13.472192,5.273207,0.816496,0.102062,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,2.565160,3.994029,5.538568,6.913004,7.171561,11.839199,7.817954,8.593626,3.510935,3.279594,1.782684,0.285774,0.040825,0.000000,0.000000,,58.924299
8000000,156.733307,148.500301,135.844605,124.464685,106.722897,83.078519,63.618686,39.753173,23.236130,15.258278,5.851558,1.428869,0.136083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,3.293203,5.062278,4.551968,7.096715,9.457751,7.783933,9.546205,6.606818,3.191140,3.762688,1.769076,0.517114,0.054433,0.000000,0.000000,,57.189584
9000000,154.590004,146.918339,134.483778,122.015196,104.375469,82.415115,58.753727,42.712973,27.386653,13.523223,6.531972,2.092272,0.170103,0.051031,0.000000,0.000000,0.000000,0.000000,0.000000,,3.068666,4.973825,4.987433,7.055891,8.784142,9.464555,6.416302,6.130528,5.545372,2.796501,1.775880,0.768868,0.047629,0.020412,0.000000,,55.677534
10000000,152.140514,141.713174,132.782743,117.422403,100.667214,77.924385,61.883631,41.641321,28.101088,16.380961,7.348468,2.959800,0.510310,0.051031,0.000000,0.000000,0.000000,0.000000,0.000000,,4.170936,3.572172,6.144136,6.702075,9.097132,6.416302,8.096924,5.416093,4.688051,3.612997,1.755467,0.979796,0.183712,0.020412,0.000000,,54.205076
11000000,149.520922,140.488429,126.897164,113.033734,93.114622,80.526967,59.638265,40.977918,28.713460,18.064985,9.117544,3.419079,0.918559,0.102062,0.000000,0.000000,0.000000,0.000000,0.000000,,3.612997,5.436506,5.545372,7.967645,5.035062,8.355481,7.464139,4.905783,4.259390,3.578976,2.279386,1.000208,0.326599,0.040825,0.000000,,52.910717
12000000,148.194115,137.426567,126.829123,111.757958,92.638332,74.760461,62.461982,41.079980,27.284591,18.269109,11.294868,4.490731,1.190724,0.153093,0.000000,0.000000,0.000000,0.000000,0.000000,,4.307019,4.238978,6.028466,7.647851,7.151149,4.919391,8.552801,5.518156,3.606193,2.789696,2.721655,1.320003,0.415052,0.061237,0.000000,,51.727775
13000000,146.391018,134.313674,123.971385,108.951252,93.250704,77.873354,58.719707,43.121221,29.870164,21.126847,11.192806,5.154134,1.496910,0.102062,0.000000,0.000000,0.000000,0.000000,0.000000,,4.830938,4.136916,6.008053,6.280219,6.150940,7.661459,6.239394,5.300423,3.497327,3.973616,2.415469,1.462890,0.557939,0.040825,0.000000,,50.608579
14000000,143.771425,133.446147,121.726020,106.093514,91.719773,75.066647,60.590844,45.315556,32.863984,20.055195,12.995903,5.766507,1.905158,0.153093,0.000000,0.000000,0.000000,0.000000,0.000000,,4.130111,4.688051,6.253002,5.749496,6.661251,5.790321,6.110115,4.980629,5.123516,2.823717,2.891758,1.544539,0.700826,0.061237,0.000000,,49.587789
