1000000,163.231259,163.044145,161.155997,155.542583,143.805446,129.006447,106.450731,64.043944,22.589737,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.074846,0.755259,2.245365,4.694855,5.919600,9.022286,16.962715,16.581683,9.035895,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,76.322563
2000000,162.959093,161.870431,157.992073,149.725046,136.661102,117.473434,96.278546,62.104765,50.044431,8.113934,3.946400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.435465,1.551343,3.306811,5.225578,7.675067,8.477955,13.669512,4.824133,16.772199,1.667014,1.578560,0.000000,0.000000,0.000000,0.000000,,72.060749
3000000,162.584866,160.390531,155.542583,145.693594,130.945626,112.982703,95.530090,63.839820,27.999026,9.644865,3.776296,0.102062,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.877734,1.939179,3.939596,5.899187,7.185169,6.981045,12.676108,14.336318,7.341664,2.347427,1.469694,0.040825,0.000000,0.000000,0.000000,,68.412286
4000000,161.632286,157.685887,151.562163,141.458019,126.965206,102.623404,82.840374,63.788789,31.673260,5.868569,1.598972,0.408248,0.034021,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.578560,2.449490,4.041658,5.797125,9.736721,7.913212,7.620634,12.846212,10.321877,1.707839,0.476290,0.149691,0.013608,0.000000,0.000000,,65.180490
5000000,160.815790,155.593614,148.228135,135.895636,121.521896,101.194535,80.186760,56.899600,25.957785,10.461361,3.300007,0.663403,0.136083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,2.088870,2.946192,4.933000,5.749496,8.130944,8.403110,9.314864,12.376726,6.198569,2.864542,1.054641,0.210928,0.054433,0.000000,0.000000,,62.438083
6000000,158.910631,153.246187,145.404418,130.231192,114.751779,91.294515,70.524885,45.366587,21.705199,10.257237,4.762896,0.867528,0.204124,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,2.265778,3.136707,6.069291,6.191765,9.382906,8.307852,10.063319,9.464555,4.579185,2.197736,1.558147,0.265361,0.081650,0.000000,0.000000,,60.019977
7000000,157.277638,151.255977,141.117812,126.199740,110.329090,92.315136,64.333120,40.875856,24.120667,11.992292,5.545372,1.173714,0.340207,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,2.408665,4.055266,5.967229,6.348260,7.205582,11.192806,9.382906,6.702075,4.851350,2.578768,1.748663,0.333403,0.136083,0.000000,0.000000,,57.950201
8000000,154.930211,148.449270,137.103371,124.668809,105.668255,84.150171,62.598065,43.172252,26.161909,13.268068,6.668055,2.245365,0.374228,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,2.592376,4.538360,4.973825,7.600222,8.607234,8.620842,7.770325,6.804138,5.157536,2.640005,1.769076,0.748455,0.149691,0.000000,0.000000,,56.096882
9000000,152.786908,144.826067,133.361095,117.320341,100.156904,80.833153,62.938272,42.764004,26.570157,14.798999,8.369089,2.959800,0.680414,0.051031,0.000000,0.000000,0.000000,0.000000,0.000000,,3.184336,4.585989,6.416302,6.865375,7.729500,7.157953,8.069707,6.477539,4.708463,2.571964,2.163716,0.911754,0.251753,0.020412,0.000000,,54.444114
10000000,150.337418,141.815236,131.796143,115.891472,96.686794,79.200160,63.244458,48.224325,28.407274,15.819620,9.355689,3.929389,0.850517,0.102062,0.000000,0.000000,0.000000,0.000000,0.000000,,3.408873,4.007637,6.361869,7.681871,6.994653,6.382281,6.008053,7.926820,5.035062,2.585572,2.170520,1.231549,0.299382,0.040825,0.000000,,52.951371
