1900000,22.350000,20.696970,18.330508,15.322785,12.368932,9.722222,6.920530,4.298246,2.300000,0.936620,0.201245,0.005837,0.000000,0.000000,0.000000,,0.661212,0.946584,1.203089,1.181541,1.058684,1.120677,1.048914,0.799298,0.545352,0.294150,0.078163,0.002335,0.000000,0.000000,0.000000,
2000000,22.050000,20.439394,18.016949,15.196203,12.349515,9.611111,6.907285,4.406433,2.394737,0.988263,0.244813,0.017510,0.000000,0.000000,0.000000,,0.644242,0.968978,1.128299,1.138675,1.095361,1.081531,1.000341,0.804678,0.562590,0.297380,0.090921,0.007004,0.000000,0.000000,0.000000,
2100000,21.700000,20.181818,17.754237,15.044304,12.276699,9.611111,6.834437,4.453216,2.484211,1.082160,0.278008,0.027237,0.000000,0.000000,0.000000,,0.607273,0.971032,1.083973,1.107042,1.066235,1.110670,0.952488,0.787602,0.560820,0.321661,0.100308,0.010895,0.000000,0.000000,0.000000,
2200000,21.250000,19.863636,17.559322,14.873418,12.140777,9.636752,6.880795,4.485380,2.539474,1.138498,0.327801,0.040856,0.001754,0.000000,0.000000,,0.554545,0.921726,1.074362,1.093056,1.001610,1.102383,0.958166,0.778363,0.560390,0.324279,0.114778,0.015641,0.000702,0.000000,0.000000,
2300000,20.950000,19.530303,17.355932,14.765823,12.058252,9.534188,6.943709,4.502924,2.607895,1.192488,0.392116,0.044747,0.003509,0.000000,0.000000,,0.567879,0.869748,1.036044,1.083028,1.009626,1.036192,0.976314,0.758012,0.566163,0.320149,0.138948,0.016495,0.001404,0.000000,0.000000,
2400000,20.600000,19.303030,17.152542,14.651899,11.961165,9.444444,6.983444,4.587719,2.663158,1.227700,0.452282,0.052529,0.005263,0.000000,0.000000,,0.518788,0.860195,1.000257,1.076293,1.006688,0.984400,0.958290,0.769825,0.574183,0.310167,0.159901,0.018906,0.002105,0.000000,0.000000,
2500000,20.300000,19.000000,16.974576,14.525316,11.878641,9.380342,7.036424,4.608187,2.728947,1.293427,0.460581,0.083658,0.005263,0.000000,0.000000,,0.520000,0.810169,0.979704,1.058670,0.999320,0.937567,0.971295,0.751696,0.574208,0.333139,0.150769,0.031358,0.002105,0.000000,0.000000,
2600000,20.100000,18.863636,16.796610,14.373418,11.708738,9.431624,6.963576,4.669591,2.781579,1.342723,0.512448,0.099222,0.008772,0.000000,0.000000,,0.494545,0.826810,0.969277,1.065872,0.910846,0.987219,0.917594,0.755205,0.575542,0.332110,0.165291,0.036180,0.003509,0.000000,0.000000,
2700000,19.900000,18.651515,16.550847,14.208861,11.742718,9.341880,6.973510,4.722222,2.786842,1.422535,0.556017,0.118677,0.012281,0.000000,0.000000,,0.499394,0.840267,0.936795,0.986457,0.960335,0.947348,0.900515,0.774152,0.545723,0.346607,0.174936,0.042559,0.004912,0.000000,0.000000,
2800000,19.500000,18.454545,16.423729,14.101266,11.674757,9.273504,6.973510,4.725146,2.889474,1.448357,0.597510,0.128405,0.017544,0.000000,0.000000,,0.418182,0.812327,0.928985,0.970603,0.960501,0.919998,0.899345,0.734269,0.576447,0.340339,0.187642,0.044344,0.007018,0.000000,0.000000,
2900000,19.350000,18.303030,16.220339,13.968354,11.631068,9.256410,6.947020,4.760234,2.952632,1.490610,0.620332,0.161479,0.017544,0.001639,0.000000,,0.418788,0.833077,0.900794,0.934915,0.949863,0.923756,0.874714,0.723041,0.584809,0.348111,0.183541,0.057574,0.006362,0.000656,0.000000,
3000000,19.300000,18.060606,16.084746,13.816456,11.509709,9.269231,6.947020,4.780702,2.997368,1.544601,0.653527,0.184825,0.019298,0.000000,0.000000,,0.495758,0.790344,0.907316,0.922699,0.896191,0.928884,0.866527,0.713333,0.581107,0.356430,0.187481,0.066211,0.007719,0.000000,0.000000,
3100000,19.000000,17.893939,15.940678,13.759494,11.436893,9.264957,6.923841,4.801170,3.018421,1.584507,0.707469,0.214008,0.021053,0.000000,0.000000,,0.442424,0.781305,0.872474,0.929040,0.868774,0.936446,0.849069,0.713099,0.573566,0.350815,0.197384,0.077182,0.008421,0.000000,0.000000,
3200000,18.900000,17.696970,15.813559,13.683544,11.330097,9.209402,6.937086,4.804094,3.081579,1.631455,0.724066,0.239300,0.029825,0.000000,0.000000,,0.481212,0.753364,0.852006,0.941379,0.848278,0.908926,0.853197,0.689006,0.580049,0.362956,0.193907,0.083790,0.011930,0.000000,0.000000,
3300000,18.650000,17.590909,15.669492,13.588608,11.252427,9.200855,6.910596,4.847953,3.097368,1.654930,0.778008,0.247082,0.043860,0.001639,0.000000,,0.423636,0.768567,0.832354,0.934472,0.820629,0.916103,0.825057,0.700234,0.576976,0.350769,0.212371,0.081289,0.016888,0.000656,0.000000,
